refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 1.95895 , 4,1,1,3120,' 2014-07-03 10:12:00',3.545517,cluster5
 1.63788 , 4,2,1,6170,' 2014-07-03 13:17:00',2.5769,cluster4
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0 , 4,3,1,10050,' 2014-06-12 17:05:00',1.071267,cluster11
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 1.6532 , 4,2,1,5310,' 2014-07-03 12:31:00',2.506117,cluster4
 0.692066 , 4,0,1,14200,' 2014-06-05 21:20:00',0.90275,cluster3
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.63788 , 4,2,1,6170,' 2014-07-03 13:17:00',2.5769,cluster4
 0.253649 , 1,1,1,1480,' 2014-06-23 08:48:00',0.6363,cluster11
 2.11517 , 4,2,1,6020,' 2014-07-03 13:02:00',3.067283,cluster4
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.547666 , 4,1,1,1510,' 2014-07-03 08:51:00',1.299983,cluster8
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 0.692066 , 4,0,1,14200,' 2014-06-05 21:20:00',0.90275,cluster3
 0.116623 , 0,0,0,14410,' 2014-05-25 21:41:00',0.443583,cluster11
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 1.5738 , 2,3,1,10210,' 2014-06-10 17:21:00',3.078817,cluster4
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 2.93678 , 1,0,1,16250,' 2014-06-30 23:25:00',8.692283,cluster17
 1.72683 , 3,2,1,6310,' 2014-06-25 13:31:00',5.081233,cluster5
 0.434784 , 0,1,0,500,' 2014-06-22 07:50:00',0.913417,cluster2
 0.434784 , 0,1,0,500,' 2014-06-22 07:50:00',0.913417,cluster2
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 1.21542 , 4,2,1,4560,' 2014-06-19 11:56:00',2.374833,cluster14
 1.21542 , 4,2,1,4560,' 2014-06-19 11:56:00',2.374833,cluster14
 0.434784 , 0,1,0,500,' 2014-06-22 07:50:00',0.913417,cluster2
 0.434784 , 0,1,0,500,' 2014-06-22 07:50:00',0.913417,cluster2
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 2.93678 , 1,0,1,16250,' 2014-06-30 23:25:00',8.692283,cluster17
 0.183607 , 3,1,1,1160,' 2014-05-28 08:16:00',0.646,cluster3
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 0.183607 , 3,1,1,1160,' 2014-05-28 08:16:00',0.646,cluster3
 1.21542 , 4,2,1,4560,' 2014-06-19 11:56:00',2.374833,cluster14
 1.21542 , 4,2,1,4560,' 2014-06-19 11:56:00',2.374833,cluster14
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 2.93678 , 1,0,1,16250,' 2014-06-30 23:25:00',8.692283,cluster17
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 0.049283 , 0,0,1,22590,' 2014-06-29 05:59:00',0.624717,cluster11
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 1.56333 , 4,1,1,2170,' 2014-07-03 09:17:00',2.67985,cluster19
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 0.067967 , 2,2,1,6080,' 2014-06-24 13:08:00',0.742967,cluster11
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.56333 , 4,1,1,2170,' 2014-07-03 09:17:00',2.67985,cluster19
 1.17158 , 5,2,0,6150,' 2014-07-04 13:15:00',1.654283,cluster16
 0.770801 , 4,2,1,4260,' 2014-06-19 11:26:00',2.384033,cluster14
 0.770801 , 4,2,1,4260,' 2014-06-19 11:26:00',2.384033,cluster14
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 1.47595 , 1,0,1,16180,' 2014-06-30 23:18:00',7.203217,cluster17
 0.045499 , 6,0,0,22410,' 2014-06-07 05:41:00',0.854717,cluster11
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.03078 , 5,1,0,2200,' 2014-07-04 09:20:00',2.183717,cluster3
 1.17158 , 5,2,0,6150,' 2014-07-04 13:15:00',1.654283,cluster16
 1.56333 , 4,1,1,2170,' 2014-07-03 09:17:00',2.67985,cluster19
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 1.47595 , 1,0,1,16180,' 2014-06-30 23:18:00',7.203217,cluster17
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.03078 , 5,1,0,2200,' 2014-07-04 09:20:00',2.183717,cluster3
 0 , 6,0,0,18410,' 2014-06-07 01:41:00',1.43422,cluster11
 1.47595 , 1,0,1,16180,' 2014-06-30 23:18:00',7.203217,cluster17
 0.985133 , 3,1,1,1390,' 2014-07-02 08:39:00',1.777817,cluster5
 1.30502 , 1,0,1,17300,' 2014-06-30 00:03:00',1.984283,cluster17
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 1.30502 , 1,0,1,17300,' 2014-06-30 00:03:00',1.984283,cluster17
 0.985133 , 3,1,1,1390,' 2014-07-02 08:39:00',1.777817,cluster5
 1.33593 , 1,0,1,17200,' 2014-06-30 00:02:00',1.806933,cluster17
 0.551269 , 1,1,1,270,' 2014-06-02 07:27:00',1.42317,cluster15
 0.551269 , 1,1,1,270,' 2014-06-02 07:27:00',1.42317,cluster15
 1.33593 , 1,0,1,17200,' 2014-06-30 00:02:00',1.806933,cluster17
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.985133 , 3,1,1,1390,' 2014-07-02 08:39:00',1.777817,cluster5
 1.33593 , 1,0,1,17200,' 2014-06-30 00:02:00',1.806933,cluster17
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.551269 , 1,1,1,270,' 2014-06-02 07:27:00',1.42317,cluster15
 0.551269 , 1,1,1,270,' 2014-06-02 07:27:00',1.42317,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.232635 , 1,2,1,4510,' 2014-06-02 11:51:00',0.399967,cluster8
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 1.73923 , 2,3,1,9580,' 2014-06-10 16:58:00',2.4764,cluster4
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 0.732583 , 5,1,1,1050,' 2014-06-20 08:05:00',1.770933,cluster7
 1.73923 , 2,3,1,9580,' 2014-06-10 16:58:00',2.4764,cluster4
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 0 , 4,3,1,10080,' 2014-06-12 17:08:00',1.067583,cluster11
 0.665566 , 5,3,0,12130,' 2014-07-04 19:13:00',1.990583,cluster9
 0.665566 , 5,3,0,12130,' 2014-07-04 19:13:00',1.990583,cluster9
 0.665566 , 5,3,0,12130,' 2014-07-04 19:13:00',1.990583,cluster9
 0.665566 , 5,3,0,12130,' 2014-07-04 19:13:00',1.990583,cluster9
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 1.74063 , 4,2,1,6040,' 2014-07-03 13:04:00',2.671567,cluster4
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.32515 , 1,3,1,8380,' 2014-06-09 15:38:00',1.725583,cluster8
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 1.74063 , 4,2,1,6040,' 2014-07-03 13:04:00',2.671567,cluster4
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 0.55225 , 3,0,1,14060,' 2014-06-11 21:06:00',1.0152,cluster8
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.6137 , 2,0,1,20420,' 2014-06-17 03:42:00',1.680383,cluster8
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.46215 , 2,3,1,8270,' 2014-06-03 15:27:00',2.50233,cluster9
 1.74063 , 4,2,1,6040,' 2014-07-03 13:04:00',2.671567,cluster4
 0.204518 , 6,3,0,9480,' 2014-06-21 16:48:00',1.182817,cluster8
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.79938 , 2,3,1,10090,' 2014-06-10 17:09:00',3.155583,cluster4
 2.11517 , 4,2,1,6020,' 2014-07-03 13:02:00',3.067283,cluster4
 0 , 5,1,1,1410,' 2014-05-30 08:41:00',1.66187,cluster11
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 2.11517 , 4,2,1,6020,' 2014-07-03 13:02:00',3.067283,cluster4
 0.069484 , 6,0,0,20100,' 2014-06-14 03:10:00',1.257567,cluster8
 0.692066 , 4,0,1,14200,' 2014-06-05 21:20:00',0.90275,cluster3
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.79938 , 2,3,1,10090,' 2014-06-10 17:09:00',3.155583,cluster4
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.16135 , 1,3,1,8350,' 2014-06-09 15:35:00',3.58075,cluster8
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 0.098 , 0,0,1,17540,' 2014-06-29 00:54:00',0.56675,cluster11
 1.61253 , 2,3,1,9460,' 2014-06-10 16:46:00',2.319117,cluster4
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 0.907582 , 5,2,0,6070,' 2014-07-04 13:07:00',1.210883,cluster9
 0.692066 , 4,0,1,14200,' 2014-06-05 21:20:00',0.90275,cluster3
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 1.05505 , 1,1,1,340,' 2014-06-02 07:34:00',1.30903,cluster15
 0 , 2,3,1,11270,' 2014-06-24 18:27:00',1.471233,cluster11
 2.11517 , 4,2,1,6020,' 2014-07-03 13:02:00',3.067283,cluster4
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.248634 , 1,2,1,5510,' 2014-06-23 12:51:00',1.84725,cluster2
 0.248634 , 1,2,1,5510,' 2014-06-23 12:51:00',1.84725,cluster2
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.04388 , 5,0,1,15080,' 2014-06-13 22:08:00',1.332417,cluster8
 0 , 2,3,1,11270,' 2014-06-24 18:27:00',1.471233,cluster11
 0.434784 , 0,1,0,500,' 2014-06-22 07:50:00',0.913417,cluster2
 0.434784 , 0,1,0,500,' 2014-06-22 07:50:00',0.913417,cluster2
 0.430649 , 6,0,0,15050,' 2014-06-14 22:05:00',1.4584,cluster8
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 1.21235 , 3,1,1,1450,' 2014-07-02 08:45:00',1.633833,cluster5
 2.00417 , 4,1,1,3050,' 2014-07-03 10:05:00',3.39735,cluster5
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 1.5322 , 3,3,1,7020,' 2014-07-02 14:02:00',2.874367,cluster4
 2.00417 , 4,1,1,3050,' 2014-07-03 10:05:00',3.39735,cluster5
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 1.4818 , 2,1,1,1390,' 2014-07-01 08:39:00',1.924583,cluster14
 0.160707 , 3,0,1,20130,' 2014-05-28 03:13:00',0.974383,cluster8
 1.5322 , 3,3,1,7020,' 2014-07-02 14:02:00',2.874367,cluster4
 2.00417 , 4,1,1,3050,' 2014-07-03 10:05:00',3.39735,cluster5
 0.04555 , 6,1,0,3110,' 2014-07-05 10:11:00',1.550917,cluster11
 1.5322 , 3,3,1,7020,' 2014-07-02 14:02:00',2.874367,cluster4
 2.00417 , 4,1,1,3050,' 2014-07-03 10:05:00',3.39735,cluster5
 0.045499 , 6,0,0,22410,' 2014-06-07 05:41:00',0.854717,cluster11
 1.17158 , 5,2,0,6150,' 2014-07-04 13:15:00',1.654283,cluster16
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 1.17158 , 5,2,0,6150,' 2014-07-04 13:15:00',1.654283,cluster16
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 0 , 6,0,0,18410,' 2014-06-07 01:41:00',1.43422,cluster11
 1.17158 , 5,2,0,6150,' 2014-07-04 13:15:00',1.654283,cluster16
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 0 , 6,1,0,2160,' 2014-06-28 09:16:00',1.300817,cluster11
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.18108 , 0,0,1,16480,' 2014-06-29 23:48:00',1.5344,cluster8
 1.17158 , 5,2,0,6150,' 2014-07-04 13:15:00',1.654283,cluster16
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.77043 , 3,2,1,6330,' 2014-06-25 13:33:00',5.640317,cluster5
 0.107917 , 3,3,1,13280,' 2014-06-11 20:28:00',1.861517,cluster8
 1.34347 , 0,0,1,16470,' 2014-06-29 23:47:00',1.69215,cluster17
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.0555 , 5,3,0,12240,' 2014-07-04 19:24:00',2.232733,cluster9
 1.34347 , 0,0,1,16470,' 2014-06-29 23:47:00',1.69215,cluster17
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.34347 , 0,0,1,16470,' 2014-06-29 23:47:00',1.69215,cluster17
 0 , 4,3,1,10280,' 2014-06-12 17:28:00',0.855317,cluster11
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 1.17902 , 3,0,1,15320,' 2014-06-25 22:32:00',1.360233,cluster8
 1.59592 , 4,1,1,2250,' 2014-07-03 09:25:00',4.679767,cluster19
 2.24605 , 0,0,1,16070,' 2014-06-29 23:07:00',2.993517,cluster16
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 1.59592 , 4,1,1,2250,' 2014-07-03 09:25:00',4.679767,cluster19
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 1.73923 , 2,3,1,9580,' 2014-06-10 16:58:00',2.4764,cluster4
 0 , 3,1,1,420,' 2014-05-28 07:42:00',1.22892,cluster3
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 2.24605 , 0,0,1,16070,' 2014-06-29 23:07:00',2.993517,cluster16
 0 , 0,3,1,12150,' 2014-06-29 19:15:00',1.218017,cluster11
 0.935066 , 4,0,1,20460,' 2014-06-26 03:46:00',1.923283,cluster8
 1.59592 , 4,1,1,2250,' 2014-07-03 09:25:00',4.679767,cluster19
 1.73923 , 2,3,1,9580,' 2014-06-10 16:58:00',2.4764,cluster4
 0 , 3,1,1,420,' 2014-05-28 07:42:00',1.22892,cluster3
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 2.24605 , 0,0,1,16070,' 2014-06-29 23:07:00',2.993517,cluster16
 0.667834 , 5,3,0,12120,' 2014-07-04 19:12:00',1.9992,cluster9
 0.667834 , 5,3,0,12120,' 2014-07-04 19:12:00',1.9992,cluster9
 1.73923 , 2,3,1,9580,' 2014-06-10 16:58:00',2.4764,cluster4
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 1.73923 , 2,3,1,9580,' 2014-06-10 16:58:00',2.4764,cluster4
 0.55225 , 3,0,1,14060,' 2014-06-11 21:06:00',1.0152,cluster8
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 0.415416 , 1,0,1,23550,' 2014-06-02 06:55:00',0.78695,cluster15
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 0.55225 , 3,0,1,14060,' 2014-06-11 21:06:00',1.0152,cluster8
 0.112817 , 6,3,0,11260,' 2014-07-05 18:26:00',1.6933,cluster11
 1.74063 , 4,2,1,6040,' 2014-07-03 13:04:00',2.671567,cluster4
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 0.226012 , 2,1,1,300,' 2014-06-03 07:30:00',1.26463,cluster8
 0.076166 , 5,0,1,22380,' 2014-06-06 05:38:00',0.41895,cluster11
 0.25635 , 6,0,0,18500,' 2014-06-14 01:50:00',1.464883,cluster17
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 1.74063 , 4,2,1,6040,' 2014-07-03 13:04:00',2.671567,cluster4
 0.840483 , 5,2,0,6080,' 2014-07-04 13:08:00',1.32185,cluster9
 0.840483 , 5,2,0,6080,' 2014-07-04 13:08:00',1.32185,cluster9
 1.12367 , 5,1,0,2370,' 2014-07-04 09:37:00',2.8794,cluster3
 1.74063 , 4,2,1,6040,' 2014-07-03 13:04:00',2.671567,cluster4
 1.05202 , 5,1,0,2220,' 2014-07-04 09:22:00',2.198283,cluster3
 0.900734 , 3,1,1,260,' 2014-06-18 07:26:00',1.280283,cluster2
 0.900734 , 3,1,1,260,' 2014-06-18 07:26:00',1.280283,cluster2
 1.61253 , 2,3,1,9460,' 2014-06-10 16:46:00',2.319117,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.02848 , 1,0,1,16320,' 2014-06-30 23:32:00',3.642433,cluster17
 2.11517 , 4,2,1,6020,' 2014-07-03 13:02:00',3.067283,cluster4
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 0.248634 , 1,2,1,5510,' 2014-06-23 12:51:00',1.84725,cluster2
 0.248634 , 1,2,1,5510,' 2014-06-23 12:51:00',1.84725,cluster2
 0.900734 , 3,1,1,260,' 2014-06-18 07:26:00',1.280283,cluster2
 0.900734 , 3,1,1,260,' 2014-06-18 07:26:00',1.280283,cluster2
 0.696034 , 4,2,1,5080,' 2014-06-19 12:08:00',1.645517,cluster11
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.02848 , 1,0,1,16320,' 2014-06-30 23:32:00',3.642433,cluster17
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 1.46972 , 2,1,1,1460,' 2014-07-01 08:46:00',1.938967,cluster14
 0.868984 , 3,0,1,14220,' 2014-06-11 21:22:00',1.705383,cluster8
 2.11517 , 4,2,1,6020,' 2014-07-03 13:02:00',3.067283,cluster4
 0.452333 , 4,0,1,20450,' 2014-07-03 03:45:00',1.498317,cluster8
 0.248634 , 1,2,1,5510,' 2014-06-23 12:51:00',1.84725,cluster2
 0.248634 , 1,2,1,5510,' 2014-06-23 12:51:00',1.84725,cluster2
 0.127451 , 1,2,1,4240,' 2014-06-02 11:24:00',0.976017,cluster8
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.02848 , 1,0,1,16320,' 2014-06-30 23:32:00',3.642433,cluster17
