refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 0.523566 , 4,1,1,1320,' 2014-06-19 08:32:00',1.495383,cluster15
 0.523566 , 4,1,1,1320,' 2014-06-19 08:32:00',1.495383,cluster15
 0.523566 , 4,1,1,1320,' 2014-06-19 08:32:00',1.495383,cluster15
 0.610483 , 1,0,1,15470,' 2014-06-30 22:47:00',1.260183,cluster8
 0.053667 , 0,0,0,15100,' 2014-05-25 22:10:00',0.91875,cluster11
 0.610483 , 1,0,1,15470,' 2014-06-30 22:47:00',1.260183,cluster8
 0 , 4,3,1,10140,' 2014-06-12 17:14:00',0.865333,cluster11
 0.053667 , 0,0,0,15100,' 2014-05-25 22:10:00',0.91875,cluster11
 0 , 4,3,1,10140,' 2014-06-12 17:14:00',0.865333,cluster11
 0 , 0,0,1,22390,' 2014-06-29 05:39:00',0.903167,cluster11
 0.038887 , 0,0,0,15090,' 2014-05-25 22:09:00',0.920067,cluster11
 0 , 4,3,1,10140,' 2014-06-12 17:14:00',0.865333,cluster11
 0 , 0,0,1,22390,' 2014-06-29 05:39:00',0.903167,cluster11
 0.038887 , 0,0,0,15090,' 2014-05-25 22:09:00',0.920067,cluster11
 0.6335 , 0,1,0,10,' 2014-06-08 07:01:00',0.811467,cluster8
 0.194884 , 2,0,1,21290,' 2014-07-01 04:29:00',1.06415,cluster8
 0.038887 , 0,0,0,15090,' 2014-05-25 22:09:00',0.920067,cluster11
 0.225833 , 0,0,0,19160,' 2014-06-01 02:16:00',0.494033,cluster11
 0.039683 , 5,1,1,1210,' 2014-05-30 08:21:00',1.166,cluster11
 0.225833 , 0,0,0,19160,' 2014-06-01 02:16:00',0.494033,cluster11
 0.039683 , 5,1,1,1210,' 2014-05-30 08:21:00',1.166,cluster11
 0.225833 , 0,0,0,19160,' 2014-06-01 02:16:00',0.494033,cluster11
 0.039683 , 5,1,1,1210,' 2014-05-30 08:21:00',1.166,cluster11
 0.579017 , 3,0,1,21080,' 2014-07-02 04:08:00',1.574017,cluster8
 0.619979 , 3,3,1,13370,' 2014-06-04 20:37:00',2.23923,cluster11
 0 , 4,3,1,10130,' 2014-06-12 17:13:00',0.867067,cluster11
 0 , 4,3,1,10130,' 2014-06-12 17:13:00',0.867067,cluster11
 0.104386 , 6,2,0,4570,' 2014-06-07 11:57:00',1.25617,cluster11
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0.104386 , 6,2,0,4570,' 2014-06-07 11:57:00',1.25617,cluster11
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0.104386 , 6,2,0,4570,' 2014-06-07 11:57:00',1.25617,cluster11
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0 , 1,0,1,19230,' 2014-05-26 02:23:00',1.46225,cluster11
 0.378048 , 6,0,0,15370,' 2014-06-14 22:37:00',0.552683,cluster11
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0 , 1,0,1,19230,' 2014-05-26 02:23:00',1.46225,cluster11
 0.378048 , 6,0,0,15370,' 2014-06-14 22:37:00',0.552683,cluster11
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0 , 1,0,1,19230,' 2014-05-26 02:23:00',1.46225,cluster11
 0.096567 , 2,2,1,5240,' 2014-06-10 12:24:00',1.155,cluster8
 0.0122 , 4,0,1,19530,' 2014-06-12 02:53:00',1.17065,cluster8
 0.332401 , 5,3,1,13470,' 2014-06-13 20:47:00',1.505717,cluster8
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0.0122 , 4,0,1,19530,' 2014-06-12 02:53:00',1.17065,cluster8
 0.332401 , 5,3,1,13470,' 2014-06-13 20:47:00',1.505717,cluster8
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0.144063 , 6,2,0,4560,' 2014-06-07 11:56:00',1.27463,cluster11
 0.13903 , 2,1,1,390,' 2014-06-03 07:39:00',1.78673,cluster8
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0.13903 , 2,1,1,390,' 2014-06-03 07:39:00',1.78673,cluster8
 0.95645 , 5,3,0,12070,' 2014-07-04 19:07:00',2.0799,cluster9
 0.759321 , 3,3,1,12360,' 2014-06-04 19:36:00',2.21907,cluster8
 0.77415 , 6,1,0,1570,' 2014-06-21 08:57:00',1.0128,cluster2
 0.257067 , 1,2,1,5390,' 2014-06-02 12:39:00',0.509817,cluster8
 0.77415 , 6,1,0,1570,' 2014-06-21 08:57:00',1.0128,cluster2
 0.162824 , 3,0,1,20060,' 2014-05-28 03:06:00',1.00055,cluster8
 0.714617 , 5,3,1,11190,' 2014-06-20 18:19:00',1.854683,cluster8
 2.40708 , 0,0,1,16170,' 2014-06-29 23:17:00',3.135433,cluster8
 0.714617 , 5,3,1,11190,' 2014-06-20 18:19:00',1.854683,cluster8
 0.070749 , 6,0,0,23390,' 2014-06-07 06:39:00',1.096,cluster11
 2.40708 , 0,0,1,16170,' 2014-06-29 23:17:00',3.135433,cluster8
 0.070749 , 6,0,0,23390,' 2014-06-07 06:39:00',1.096,cluster11
 0.2565 , 1,2,1,5380,' 2014-06-02 12:38:00',0.50625,cluster8
 0.070749 , 6,0,0,23390,' 2014-06-07 06:39:00',1.096,cluster11
 0.168133 , 3,0,1,20050,' 2014-05-28 03:05:00',0.999317,cluster8
 0.18682 , 6,0,0,16220,' 2014-05-31 23:22:00',1.67383,cluster8
 0.18682 , 6,0,0,16220,' 2014-05-31 23:22:00',1.67383,cluster8
 1.81482 , 1,0,1,15440,' 2014-06-16 22:44:00',1.967367,cluster8
 2.3315 , 0,0,1,16160,' 2014-06-29 23:16:00',3.05595,cluster8
 0.493917 , 6,3,0,11400,' 2014-07-05 18:40:00',1.535333,cluster2
 2.21187 , 0,3,0,10090,' 2014-06-08 17:09:00',3.354417,cluster8
 2.3315 , 0,0,1,16160,' 2014-06-29 23:16:00',3.05595,cluster8
 0.493917 , 6,3,0,11400,' 2014-07-05 18:40:00',1.535333,cluster2
 0.493917 , 6,3,0,11400,' 2014-07-05 18:40:00',1.535333,cluster2
 0.493917 , 6,3,0,11400,' 2014-07-05 18:40:00',1.535333,cluster2
 0.493917 , 6,3,0,11400,' 2014-07-05 18:40:00',1.535333,cluster2
 0.085783 , 1,0,1,23050,' 2014-06-02 06:05:00',0.949333,cluster8
 0 , 6,1,0,2130,' 2014-06-28 09:13:00',1.340683,cluster11
 2.19252 , 3,3,1,7030,' 2014-07-02 14:03:00',5.856483,cluster4
 2.19252 , 3,3,1,7030,' 2014-07-02 14:03:00',5.856483,cluster4
 0.836583 , 6,1,0,2300,' 2014-06-21 09:30:00',1.9957,cluster2
 2.19252 , 3,3,1,7030,' 2014-07-02 14:03:00',5.856483,cluster4
 0.836583 , 6,1,0,2300,' 2014-06-21 09:30:00',1.9957,cluster2
 2.19252 , 3,3,1,7030,' 2014-07-02 14:03:00',5.856483,cluster4
 0 , 4,0,1,18370,' 2014-06-05 01:37:00',1.39262,cluster11
 0.836583 , 6,1,0,2300,' 2014-06-21 09:30:00',1.9957,cluster2
 2.19252 , 3,3,1,7030,' 2014-07-02 14:03:00',5.856483,cluster4
 0.836583 , 6,1,0,2300,' 2014-06-21 09:30:00',1.9957,cluster2
 2.19252 , 3,3,1,7030,' 2014-07-02 14:03:00',5.856483,cluster4
 1.30102 , 6,3,0,10440,' 2014-06-21 17:44:00',7.723617,cluster2
 1.37126 , 1,3,1,10310,' 2014-06-23 17:31:00',2.536333,cluster8
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 1.30102 , 6,3,0,10440,' 2014-06-21 17:44:00',7.723617,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 1.30102 , 6,3,0,10440,' 2014-06-21 17:44:00',7.723617,cluster2
 0.696601 , 1,1,1,1190,' 2014-06-09 08:19:00',1.129417,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 1.30102 , 6,3,0,10440,' 2014-06-21 17:44:00',7.723617,cluster2
 0.696601 , 1,1,1,1190,' 2014-06-09 08:19:00',1.129417,cluster2
 1.30102 , 6,3,0,10440,' 2014-06-21 17:44:00',7.723617,cluster2
 0.696601 , 1,1,1,1190,' 2014-06-09 08:19:00',1.129417,cluster2
 1.30102 , 6,3,0,10440,' 2014-06-21 17:44:00',7.723617,cluster2
 0.696601 , 1,1,1,1190,' 2014-06-09 08:19:00',1.129417,cluster2
 1.47335 , 6,0,0,16330,' 2014-05-31 23:33:00',3.06708,cluster11
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 2.15905 , 6,3,0,11460,' 2014-07-05 18:46:00',2.665417,cluster2
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 0 , 6,0,0,20490,' 2014-06-28 03:49:00',0.9674,cluster11
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 1.37932 , 1,3,1,10360,' 2014-06-23 17:36:00',2.541117,cluster8
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 1.37293 , 4,2,1,5230,' 2014-06-19 12:23:00',2.804433,cluster14
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 1.37293 , 4,2,1,5230,' 2014-06-19 12:23:00',2.804433,cluster14
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 0.0999 , 6,0,0,23410,' 2014-06-07 06:41:00',1.1489,cluster11
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.040233 , 5,1,1,1510,' 2014-05-30 08:51:00',1.05093,cluster11
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 0.0999 , 6,0,0,23410,' 2014-06-07 06:41:00',1.1489,cluster11
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.040233 , 5,1,1,1510,' 2014-05-30 08:51:00',1.05093,cluster11
 0.0999 , 6,0,0,23410,' 2014-06-07 06:41:00',1.1489,cluster11
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.040233 , 5,1,1,1510,' 2014-05-30 08:51:00',1.05093,cluster11
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 0.530949 , 2,0,1,16260,' 2014-06-24 23:26:00',1.3798,cluster8
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.5027 , 3,0,1,14250,' 2014-06-11 21:25:00',1.247433,cluster8
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 0.764018 , 1,0,1,19390,' 2014-06-16 02:39:00',2.3133,cluster8
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.5027 , 3,0,1,14250,' 2014-06-11 21:25:00',1.247433,cluster8
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.5027 , 3,0,1,14250,' 2014-06-11 21:25:00',1.247433,cluster8
 0.04225 , 6,0,0,23280,' 2014-06-07 06:28:00',0.536467,cluster11
 0.04225 , 6,0,0,23280,' 2014-06-07 06:28:00',0.536467,cluster11
 0.155806 , 4,1,1,1170,' 2014-05-29 08:17:00',0.53745,cluster11
 0.155806 , 4,1,1,1170,' 2014-05-29 08:17:00',0.53745,cluster11
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 1.4641 , 3,0,1,14250,' 2014-06-25 21:25:00',1.6477,cluster8
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 1.4641 , 3,0,1,14250,' 2014-06-25 21:25:00',1.6477,cluster8
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 1.4641 , 3,0,1,14250,' 2014-06-25 21:25:00',1.6477,cluster8
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 0.144063 , 6,2,0,4560,' 2014-06-07 11:56:00',1.27463,cluster11
 0.144063 , 6,2,0,4560,' 2014-06-07 11:56:00',1.27463,cluster11
 0 , 1,0,1,19220,' 2014-05-26 02:22:00',1.4661,cluster11
 1.36878 , 0,0,1,16400,' 2014-06-29 23:40:00',1.737567,cluster17
 0 , 1,0,1,19220,' 2014-05-26 02:22:00',1.4661,cluster11
 0.759321 , 3,3,1,12360,' 2014-06-04 19:36:00',2.21907,cluster8
 1.36878 , 0,0,1,16400,' 2014-06-29 23:40:00',1.737567,cluster17
 0 , 1,0,1,19220,' 2014-05-26 02:22:00',1.4661,cluster11
 0.216867 , 6,2,0,4430,' 2014-06-21 11:43:00',1.345133,cluster8
 1.36878 , 0,0,1,16400,' 2014-06-29 23:40:00',1.737567,cluster17
 0.346367 , 0,0,0,17000,' 2014-06-22 00:00:00',1.1881,cluster8
 1.36878 , 0,0,1,16400,' 2014-06-29 23:40:00',1.737567,cluster17
 1.36878 , 0,0,1,16400,' 2014-06-29 23:40:00',1.737567,cluster17
 0.808453 , 3,3,1,12350,' 2014-06-04 19:35:00',2.27692,cluster8
 1.36878 , 0,0,1,16400,' 2014-06-29 23:40:00',1.737567,cluster17
 0.123049 , 0,0,0,19100,' 2014-06-01 02:10:00',0.389517,cluster11
 0.808453 , 3,3,1,12350,' 2014-06-04 19:35:00',2.27692,cluster8
 0 , 0,1,0,3040,' 2014-06-01 10:04:00',1.24887,cluster11
 0.123049 , 0,0,0,19100,' 2014-06-01 02:10:00',0.389517,cluster11
 0.808453 , 3,3,1,12350,' 2014-06-04 19:35:00',2.27692,cluster8
 0 , 0,1,0,3040,' 2014-06-01 10:04:00',1.24887,cluster11
 0.208534 , 6,2,0,4420,' 2014-06-21 11:42:00',1.2494,cluster8
 0.0314 , 5,0,1,18010,' 2014-06-13 01:01:00',1.488117,cluster8
 0.324834 , 5,3,1,13450,' 2014-06-13 20:45:00',1.505117,cluster8
 0.152735 , 5,1,0,1310,' 2014-07-04 08:31:00',1.126867,cluster11
 0.152735 , 5,1,0,1310,' 2014-07-04 08:31:00',1.126867,cluster11
 0.327 , 3,0,1,16090,' 2014-05-28 23:09:00',0.78215,cluster3
 0.327 , 3,0,1,16090,' 2014-05-28 23:09:00',0.78215,cluster3
 0.561783 , 0,1,0,210,' 2014-06-22 07:21:00',0.836283,cluster8
 0.327 , 3,0,1,16090,' 2014-05-28 23:09:00',0.78215,cluster3
 0.561783 , 0,1,0,210,' 2014-06-22 07:21:00',0.836283,cluster8
 0.064217 , 4,0,1,15440,' 2014-06-26 22:44:00',0.531633,cluster11
 0 , 4,3,1,10340,' 2014-06-26 17:34:00',1.2944,cluster11
 0 , 6,1,0,2130,' 2014-06-28 09:13:00',1.340683,cluster11
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 0 , 4,3,1,10340,' 2014-06-26 17:34:00',1.2944,cluster11
 0.7013 , 3,3,1,12530,' 2014-06-04 19:53:00',1.6695,cluster11
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 0 , 4,3,1,10330,' 2014-06-26 17:33:00',1.285717,cluster11
 0.7013 , 3,3,1,12530,' 2014-06-04 19:53:00',1.6695,cluster11
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 0.7013 , 3,3,1,12530,' 2014-06-04 19:53:00',1.6695,cluster11
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 0.718482 , 5,3,1,11160,' 2014-06-20 18:16:00',1.832833,cluster8
 0.467717 , 5,0,1,14020,' 2014-06-13 21:02:00',0.935217,cluster8
 1.7825 , 0,3,0,10060,' 2014-06-08 17:06:00',2.923283,cluster8
 1.7825 , 0,3,0,10060,' 2014-06-08 17:06:00',2.923283,cluster8
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.696601 , 1,1,1,1190,' 2014-06-09 08:19:00',1.129417,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.696601 , 1,1,1,1190,' 2014-06-09 08:19:00',1.129417,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.051183 , 5,2,1,5470,' 2014-06-20 12:47:00',0.568967,cluster11
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.147801 , 6,0,0,19460,' 2014-06-14 02:46:00',1.252883,cluster8
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.952201 , 6,1,0,2290,' 2014-06-21 09:29:00',2.0899,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 0.819534 , 5,3,1,11270,' 2014-06-20 18:27:00',1.374417,cluster8
 0.952201 , 6,1,0,2290,' 2014-06-21 09:29:00',2.0899,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 2.05742 , 0,3,0,10170,' 2014-06-08 17:17:00',3.153733,cluster8
 0.952201 , 6,1,0,2290,' 2014-06-21 09:29:00',2.0899,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 2.05742 , 0,3,0,10170,' 2014-06-08 17:17:00',3.153733,cluster8
 0.952201 , 6,1,0,2290,' 2014-06-21 09:29:00',2.0899,cluster2
 0.748137 , 3,1,1,1170,' 2014-05-28 08:17:00',1.20935,cluster3
 1.47864 , 6,0,0,16320,' 2014-05-31 23:32:00',3.05628,cluster11
 0.952201 , 6,1,0,2290,' 2014-06-21 09:29:00',2.0899,cluster2
 1.47864 , 6,0,0,16320,' 2014-05-31 23:32:00',3.05628,cluster11
 0.952201 , 6,1,0,2290,' 2014-06-21 09:29:00',2.0899,cluster2
 1.47864 , 6,0,0,16320,' 2014-05-31 23:32:00',3.05628,cluster11
 0.825267 , 5,3,1,11260,' 2014-06-20 18:26:00',1.377867,cluster8
 0.459867 , 6,1,0,150,' 2014-06-07 07:15:00',0.745883,cluster15
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.04225 , 6,0,0,23280,' 2014-06-07 06:28:00',0.536467,cluster11
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.487501 , 6,1,0,140,' 2014-06-07 07:14:00',0.789967,cluster7
 2.35315 , 1,3,1,10260,' 2014-06-23 17:26:00',3.492033,cluster16
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.189184 , 2,2,1,5060,' 2014-06-10 12:06:00',1.148717,cluster8
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.4871 , 6,1,0,130,' 2014-06-07 07:13:00',0.7894,cluster7
 0.0369 , 6,0,0,23310,' 2014-06-07 06:31:00',0.53705,cluster11
 0.659216 , 4,0,1,14270,' 2014-06-05 21:27:00',0.8196,cluster3
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.0369 , 6,0,0,23310,' 2014-06-07 06:31:00',0.53705,cluster11
 0.063067 , 6,0,0,23590,' 2014-06-07 06:59:00',0.816,cluster11
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.822799 , 4,2,1,5220,' 2014-06-19 12:22:00',2.252833,cluster14
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 0.518534 , 4,1,1,1310,' 2014-06-19 08:31:00',1.500217,cluster15
 0.002649 , 0,0,1,22380,' 2014-06-29 05:38:00',0.784283,cluster11
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 0.002649 , 0,0,1,22380,' 2014-06-29 05:38:00',0.784283,cluster11
 1.70455 , 4,2,1,5210,' 2014-07-03 12:21:00',2.610183,cluster4
 0.19635 , 2,0,1,21280,' 2014-07-01 04:28:00',1.063183,cluster8
 0.19635 , 2,0,1,21280,' 2014-07-01 04:28:00',1.063183,cluster8
 1.6983 , 3,0,1,14240,' 2014-06-25 21:24:00',1.883517,cluster8
 1.6983 , 3,0,1,14240,' 2014-06-25 21:24:00',1.883517,cluster8
 0.0133 , 4,1,1,1160,' 2014-05-29 08:16:00',0.43045,cluster11
 0.568466 , 5,3,0,11430,' 2014-07-04 18:43:00',2.244983,cluster2
 0.568466 , 5,3,0,11430,' 2014-07-04 18:43:00',2.244983,cluster2
 0.568466 , 5,3,0,11430,' 2014-07-04 18:43:00',2.244983,cluster2
 0.568466 , 5,3,0,11430,' 2014-07-04 18:43:00',2.244983,cluster2
 0.872666 , 1,0,1,15090,' 2014-06-16 22:09:00',1.864433,cluster8
 0.872666 , 1,0,1,15090,' 2014-06-16 22:09:00',1.864433,cluster8
 0.872666 , 1,0,1,15090,' 2014-06-16 22:09:00',1.864433,cluster8
 0 , 0,1,0,3030,' 2014-06-01 10:03:00',1.24717,cluster11
 0.605233 , 3,0,1,21020,' 2014-07-02 04:02:00',1.46245,cluster8
 0.723783 , 3,3,1,12340,' 2014-06-04 19:34:00',2.37435,cluster8
 0.025884 , 6,0,0,16180,' 2014-06-28 23:18:00',0.516867,cluster11
 0.723783 , 3,3,1,12340,' 2014-06-04 19:34:00',2.37435,cluster8
 0.025884 , 6,0,0,16180,' 2014-06-28 23:18:00',0.516867,cluster11
 0.723783 , 3,3,1,12340,' 2014-06-04 19:34:00',2.37435,cluster8
 0.087484 , 0,1,0,3010,' 2014-06-01 10:01:00',1.25325,cluster11
 0.722451 , 0,1,0,190,' 2014-06-08 07:19:00',1.838567,cluster8
 0.083567 , 2,2,1,6050,' 2014-06-24 13:05:00',0.8363,cluster11
 0.219933 , 6,2,0,4410,' 2014-06-21 11:41:00',1.234383,cluster8
 0.534632 , 0,2,0,4590,' 2014-06-08 11:59:00',1.5383,cluster11
 0.083567 , 2,2,1,6050,' 2014-06-24 13:05:00',0.8363,cluster11
 0.724966 , 5,3,1,13440,' 2014-06-13 20:44:00',1.893933,cluster8
 0.316247 , 0,1,0,3000,' 2014-06-01 10:00:00',1.25888,cluster11
 0.534632 , 0,2,0,4590,' 2014-06-08 11:59:00',1.5383,cluster11
 1.14357 , 0,2,0,4570,' 2014-06-22 11:57:00',1.74755,cluster8
 0.316247 , 0,1,0,3000,' 2014-06-01 10:00:00',1.25888,cluster11
 0.285633 , 3,2,1,5180,' 2014-06-11 12:18:00',6.782517,cluster8
 0 , 3,1,1,2110,' 2014-05-28 09:11:00',2.71868,cluster11
 0.312916 , 6,2,0,4260,' 2014-06-21 11:26:00',1.18315,cluster8
 0 , 4,3,1,11120,' 2014-06-26 18:12:00',0.9707,cluster11
 0 , 3,1,1,2110,' 2014-05-28 09:11:00',2.71868,cluster11
 0.500767 , 5,1,1,1280,' 2014-06-20 08:28:00',1.1398,cluster7
 0 , 4,3,1,11120,' 2014-06-26 18:12:00',0.9707,cluster11
 0 , 3,1,1,2100,' 2014-05-28 09:10:00',2.7222,cluster11
 0.500767 , 5,1,1,1280,' 2014-06-20 08:28:00',1.1398,cluster7
 0.648101 , 4,0,1,20150,' 2014-06-19 03:15:00',2.004,cluster8
 0.500767 , 5,1,1,1280,' 2014-06-20 08:28:00',1.1398,cluster7
 0.500767 , 5,1,1,1280,' 2014-06-20 08:28:00',1.1398,cluster7
 0.500767 , 5,1,1,1280,' 2014-06-20 08:28:00',1.1398,cluster7
 0 , 4,3,1,10320,' 2014-06-26 17:32:00',1.299733,cluster11
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 1.46655 , 4,2,1,4060,' 2014-06-19 11:06:00',2.42215,cluster14
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 1.46655 , 4,2,1,4060,' 2014-06-19 11:06:00',2.42215,cluster14
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 1.46655 , 4,2,1,4060,' 2014-06-19 11:06:00',2.42215,cluster14
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 1.46655 , 4,2,1,4060,' 2014-06-19 11:06:00',2.42215,cluster14
 0.499616 , 3,0,1,16080,' 2014-05-28 23:08:00',0.900033,cluster3
 1.46655 , 4,2,1,4060,' 2014-06-19 11:06:00',2.42215,cluster14
