@relation mainK-timed-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R5

@attribute 'dow ' {0,1,2,3,4,5,6}
@attribute ' phase ' {0,1,2,3}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1}
@attribute '04:LivingRoomOutlets* [kVA]' {0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]' {0,1}
@attribute '07:LivingRoomPatioLights* [kVA]' {0,1}
@attribute '08:GuestBathHallLights* [kVA]' {0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]' {0,1}
@attribute '16:DisposalDishwasher* [kVA]' {0,1}
@attribute '17:Microwave* [kVA]' {0,1}
@attribute '18:KitchenLights* [kVA]' {0,1}
@attribute '19:BedroomOutlets* [kVA]' {0,1}
@attribute '20:BedroomLights* [kVA]' {0,1}
@attribute '21:MasterOutlets* [kVA]' {0,1}
@attribute '22:MasterLights* [kVA]' {0,1}
@attribute '24:CounterOutlets1* [kVA]' {0,1}
@attribute '25:CounterOutlets2* [kVA]' {0,1}
@attribute '26:KitchenOutlets* [kVA]' {0,1}

@data
6,3,0,13070,0.568983,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,13060,0.57305,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,13050,0.57055,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,13040,0.461333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,13030,0.476983,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,13020,0.516767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,13010,0.520833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,13000,0.516867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12590,0.483867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12580,0.4743,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12570,0.47165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12560,0.4982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12550,0.5411,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12540,0.4179,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12530,0.456317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12520,0.58425,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12510,0.582517,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12500,0.587617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12490,0.5782,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12480,0.578617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12470,0.57575,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12460,0.577,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12450,0.57625,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12440,0.58515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12430,0.59035,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12420,0.6012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12410,0.601317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12400,0.601183,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12390,0.61635,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12380,0.4671,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,3,0,12370,0.406817,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12360,0.372617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12350,0.437017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12340,0.4353,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12330,0.432433,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12320,0.426733,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12310,0.4916,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12300,0.90205,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12290,0.90335,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12280,0.898017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12270,0.89885,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12260,0.900633,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12250,0.903,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12240,0.893783,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12230,0.91895,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,3,0,12220,1.01532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,0,12210,1.08185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,0,12200,1.0978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,0,12190,1.15773,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,3,0,12180,1.22137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
6,3,0,12170,1.41327,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
6,3,0,12160,1.48167,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12150,1.78915,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12140,1.77963,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12130,1.76133,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12120,1.88962,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12110,1.93168,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12100,2.1696,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12090,1.6092,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6,3,0,12080,2.00923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
6,3,0,12070,2.19815,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
6,3,0,12060,2.20093,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
6,3,0,12050,2.2139,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
6,3,0,12040,2.10243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
6,3,0,12030,2.05422,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
6,3,0,12020,2.03912,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6,3,0,12010,1.98515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6,3,0,12000,2.00233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,3,0,11590,1.79273,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11580,1.4743,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11570,1.22582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11560,1.23708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11550,1.23355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11540,1.2246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11530,1.22208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11520,1.22907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11510,1.24012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11500,1.24315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11490,1.24125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11480,1.24367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11470,1.23967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11460,1.24042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11450,1.23778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11440,1.24445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11430,1.24075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11420,1.24363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11410,1.24138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11400,1.18788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11390,1.03027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11380,1.00048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11370,1.01488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11360,1.01735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11350,1.0212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11340,0.985633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11330,0.989533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11320,0.995833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11310,1.00137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11300,1.00003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11290,1.38105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11280,1.473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11270,1.4894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11260,1.4626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11250,1.4902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11240,1.48652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11230,1.46822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11220,1.49007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,11210,1.45757,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11200,1.57997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11190,1.72055,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11180,1.7086,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11170,1.73058,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11160,1.72605,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11150,1.79877,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,11140,2.24288,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11130,1.90553,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11120,2.01465,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11110,2.05385,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11100,2.09553,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11090,2.18352,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11080,1.90375,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11070,1.5919,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11060,1.59223,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11050,1.60198,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11040,1.59697,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11030,1.60387,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11020,1.61123,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11010,1.60763,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,11000,1.61,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10590,1.61018,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10580,1.60538,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10570,1.61232,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10560,1.65445,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10550,1.70183,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10540,1.64325,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10530,1.61767,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10520,1.6253,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10510,1.62207,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10500,1.6285,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10490,1.62307,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10480,1.49613,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10470,1.51772,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10460,1.49732,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10450,1.49278,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10440,1.50062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10430,1.50478,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10420,1.48658,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10410,1.49937,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10400,2.41325,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10390,2.0793,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10380,1.50178,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10370,1.4989,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10360,2.07137,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10350,3.07588,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10340,3.10525,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10330,3.13395,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,3,0,10320,2.38618,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10310,1.3726,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10300,1.37037,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10290,1.3723,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10280,1.54905,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10270,1.88257,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10260,1.8643,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10250,1.81235,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10240,1.83548,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10230,1.86337,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10220,1.87593,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10210,1.86713,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10200,1.88135,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10190,1.86793,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10180,1.86647,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10170,1.86358,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10160,1.85048,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10150,1.8515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10140,1.75062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10130,1.69835,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10120,1.70933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10110,1.71742,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10100,1.72548,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10090,1.74722,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10080,1.84032,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10070,1.83745,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10060,1.18038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,10050,1.10533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,10040,1.0088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,10030,0.93125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,10020,1.09017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,10010,1.11663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,10000,1.11642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9590,1.10898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9580,1.11438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9570,1.1189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9560,1.10795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9550,1.09978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9540,1.10668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9530,1.11612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9520,1.1374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9510,1.11775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9500,1.11778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9490,1.11627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9480,1.12242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9470,1.12028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9460,1.11547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9450,1.15975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9440,1.2504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9430,1.28828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9420,1.29065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9410,1.2883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9400,1.28893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9390,1.27787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9380,1.28525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9370,1.2354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,9360,1.13918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9350,1.24277,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9340,1.46273,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9330,1.45038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9320,1.43587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9310,1.41133,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9300,1.39395,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9290,1.4354,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9280,1.42318,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9270,1.4241,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9260,1.91455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9250,1.86258,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9240,1.79412,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9230,1.7731,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9220,1.94947,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9210,2.07518,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9200,2.06472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9190,2.87013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9180,5.59018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,3,0,9170,3.73707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,3,0,9160,3.83607,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9150,3.62338,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9140,3.82152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9130,5.91478,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9120,3.62555,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9110,3.83902,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9100,5.84035,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9090,3.6453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9080,5.21162,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9070,4.94313,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9060,4.35027,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9050,5.52095,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9040,3.12965,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0,9030,5.95752,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
